Date,Timestamp,P_ATOM,M_ATOM,P_OSMO,M_OSMO,P_JUNO,M_JUNO,P_ROWAN,M_ROWAN,P_EVMOS,M_EVMOS,P_STARS,M_STARS,P_AKASH,M_AKASH,P_SECRET,M_SECRET,P_KAVA,M_KAVA,P_ETH,M_ETH,P_BTC,M_BTC
2023-01-01,1672614025190,9.451785506763777,2768601210.3914022,0.6887417180798311,349761410.9225658,1.1320030118509044,74730040.5356998,0.00037179243209400025,973370.4342700165,0.2876612601497937,112034323.31817633,0.022868956620999706,30596080.38298673,0.19461630439358502,38429730.31936226,0.6088329741627155,115830618.01061404,0.5334753961507477,195379433.64582956,1202.6788468761226,144922270193.1271,16614.18402080543,319698900573.6024
2023-01-02,1672700489494,9.974201007457236,2915909236.2137265,0.7204694711562792,365055994.2066379,1.15716820210284,76596386.80164205,0.00038517493419613485,966547.0994854034,0.30528239892635706,118809826.69798765,0.023783346158099062,31703452.23950787,0.2023043865687801,39926887.4070134,0.6235094321302047,118952729.87920037,0.5526542131713122,202796371.91562647,1219.0904597884494,146926822957.1698,16743.52305034838,322396791692.26355
2023-01-03,1672786891448,10.20917097537717,2990351371.6430435,0.7384940642769061,376220921.76615757,1.1436500574549104,75443675.67816357,0.0003683436225887794,923674.6289572751,0.32847969157585144,127986081.54212195,0.024721755901366344,33119919.884215996,0.2029094548126842,40098882.700099304,0.6192375248514663,118042290.23126085,0.6425903222163262,236173981.35291842,1218.26684268329,146746576168.95654,16750.982601171854,322372891133.83813
2023-01-04,1672873219771,10.352223310955484,3029640473.9817886,0.7396750863883319,376562329.69915855,1.1475066179946323,75857268.6552114,0.00033785702267544177,839033.6468976282,0.3675382303511607,146884623.55441043,0.024710208098756313,33106435.143011767,0.20799004737111945,41131720.0195788,0.656868000208933,124834216.737056,0.6431587043588587,236979058.03635404,1264.4969528524816,152384961610.52625,16972.97281021798,326359924088.8948
2023-01-05,1672959711624,10.202534563314865,2986606024.059307,0.7341254528796456,373797636.84671706,1.135567845704488,75058915.0689394,0.0003174851035006527,832228.1444632842,0.36766332431894916,143473337.76197165,0.02416173879884812,32195573.185111556,0.2060143671096124,40750750.83941364,0.6491127295772311,123711469.20082355,0.6720233273953777,249843563.82919925,1256.4366037834864,151347576435.77948,16861.25234132466,324588955174.436
2023-01-06,1673046119387,10.26746470523488,2999456087.558677,0.7252144236909688,369437648.7528976,1.1234623715301952,74328471.72000146,0.00030382631976259166,765693.152966057,0.46554698804708367,181699016.98440182,0.023697178470437303,31653909.92578667,0.20575911912399686,40644071.065771334,0.6416474687951226,122410184.83107191,0.664105900412911,244804745.349634,1275.7798718281385,153008441276.42328,16973.129952472686,326639765979.301
2023-01-07,1673132506392,10.32588713514139,3026280535.2942095,0.7258278613921434,370546728.081736,1.1266136407885328,74663941.8261039,0.00034234783685930126,859041.9805993189,0.4516511998209323,180691300.50652385,0.023793024242112982,31790827.48926687,0.20902439942211623,41377566.4662509,0.6463536602751434,123405284.7203797,0.6814743996595839,252643964.7684547,1270.4051733727624,153043377536.71133,16973.698806958804,326631680785.54767
2023-01-08,1673218918756,10.474606828149149,3068804021.826127,0.7344821430368722,374995709.41280115,1.1437054032015868,76004268.8208398,0.0003277151035509814,812654.1279056923,0.46290713981986,184493560.5477814,0.024858460647129134,33304835.492017582,0.22735343819024945,44967226.55228337,0.645273579194875,123150653.18106726,0.6745687170273371,250624893.9103452,1271.8629302214276,153365469913.51285,16984.39248343312,326980546534.4716
2023-01-09,1673305213286,11.400814522990492,3341515378.3750825,0.7678031175920706,392436297.0725963,1.223101479310693,81181926.88442503,0.0003398012318543811,857978.6988490578,0.44417499480196904,175505177.33873573,0.026942225053501773,36044857.91353618,0.2380591306471578,47144332.59034829,0.6796447454915645,129752348.99604502,0.8304126298842859,282048675.1101948,1341.4086762412064,161691756094.0473,17359.371371469664,334521489798.02496
2023-01-10,1673391698188,11.347026113879636,3315899641.8960695,0.7677685882485797,393156324.0258181,1.1739011230080127,77764946.13577509,0.00032759024470849446,822324.8251558363,0.4153745934743346,164300552.96651605,0.026606362328830534,35599073.00447596,0.23302800592176573,46161383.2809451,0.765094597377417,151051198.10494292,0.776643584836213,284612227.63381916,1341.82128688901,161710318353.58447,17489.89909542594,336510525884.6155
2023-01-11,1673478063937,11.422936757692447,3340999646.969282,0.7786669931239611,399884725.9145,1.182525728415118,78516362.2427572,0.00033931119341837714,858614.5205486515,0.4161594884018797,164832292.7035905,0.026886215511916764,36148182.03673382,0.21922702608385586,43428272.43304797,0.7257741448787198,138653416.09251806,0.760469366337079,282250538.4683415,1350.9760583802197,163026162383.40158,17558.744754025698,338379471904.63086
2023-01-12,1673564517586,12.274509454094954,3583295024.854639,0.8171538391085577,418865925.96572536,1.3003074071346887,86513026.52175815,0.0003428788153396379,851150.4943206168,0.4774811974864299,189463525.08121148,0.0283582506366016,36888182.082424425,0.22945163545270303,45337427.342096105,0.7498955586646805,143185995.93347466,0.7813319175925776,312399484.35647005,1430.6082036889698,172333898435.52463,18975.99218926455,365201802367.2085
2023-01-13,1673650804925,12.44962695979929,3642234140.410994,0.837222842725907,429259979.10080403,1.317615087189369,87699171.9158443,0.0003755394745571574,949445.1745971215,0.5290744501722592,210624428.92656,0.029378571822128212,34078922.22888671,0.2391427172979628,47421868.34575274,0.7608351721798544,147323566.32191595,0.8205779406116476,308196584.5144575,1459.163601736796,175629347138.03085,19932.61800284748,383260072470.6155
2023-01-14,1673737271032,13.297578111357094,3866422384.2789783,0.876762522410101,448949941.48968303,1.3740690731643492,91112673.65553255,0.0003786308145388866,947843.531368082,0.5666682465223806,225942599.49848765,0.029942105690017054,34714613.2770396,0.2527131343404682,50045475.41720157,0.7993529309511999,153135416.8493033,0.9194035301758803,344039829.7686589,1564.0998003090403,188290434062.29095,21083.034366769927,405211317544.38635
2023-01-15,1673823725775,12.990335685040334,3797380440.901683,0.8662002703487607,445880219.0712771,1.3580082633642903,90263314.09606783,0.00040920211048035696,1043810.2894676523,0.5041416036345899,202050136.0315908,0.029791944501445806,34599011.78971309,0.2539823517862273,50494903.406645,0.7851134213280438,151322247.5079097,0.8635758097130184,325138801.94936335,1557.7132755675484,187710979635.55246,20956.258670269104,405209898132.0056
2023-01-16,1673910162953,12.958366596987636,3801790421.070395,0.8725825302100576,451388075.95419085,1.3482020917577207,89678145.05310659,0.0003943426261083949,998822.166433763,0.5496119271459975,220151421.5607087,0.03014707450590044,34939606.817428194,0.25340666759339403,50039263.578535035,0.7932921470627485,152928016.34262305,0.9404260268206288,359048423.3507531,1593.806685135999,192103807097.8574,21339.084564658813,412210884002.4896
2023-01-17,1673996524998,12.583227283967199,3685784039.470724,0.8415998749268884,434733675.0940051,1.275545136012362,85495542.95524906,0.0003726315944128973,950491.2878645494,0.5190525693638418,208088935.90985814,0.028741791821246743,33438634.676884506,0.24716369856465845,48958235.5296699,0.8037977951135313,153994120.82932922,0.9583065686104001,368536962.3159006,1595.0934895168773,192233095099.9252,21356.44102222878,411480975013.4944
2023-01-18,1674082823593,12.448232258425463,3634148514.106449,0.8348983530857351,431080621.2510953,1.2466510263045547,83510617.31392844,0.000363554534363189,913425.0496033307,0.4773971553001323,193013543.0507546,0.028143770748533366,32481598.522321146,0.24603521374555556,48875754.211986914,0.7920702195136421,152275893.9844169,1.0575030483376422,397341282.2095524,1594.502236255,192008569638.84372,21470.68464261412,412947134399.2122
2023-01-19,1674169264107,12.069124032293733,3524491411.805671,0.8040730541588279,415609980.37275374,1.2187618452748974,81634685.2148741,0.000350573124573691,885033.0019039456,0.44402368320525665,179071626.93696994,0.025891548391997112,30123968.716311052,0.23330830174316794,46071653.2931577,0.7406853828945154,142578729.12341583,1.0482803114908894,405572862.249676,1560.0684976363716,188055929286.04193,21099.939720759114,406475458564.311
2023-01-20,1674255623384,13.119819830751437,3848473158.642736,0.8538997718080862,442708198.9308322,1.3009546694350953,86861435.30149029,0.0003722834181097184,935853.5026289774,0.46784194968747383,188001194.6318635,0.028419124648536166,33075511.16935712,0.2477862778206843,49089135.266843274,0.7972549084563966,153606164.3124515,1.0759784701411048,410737608.721474,1654.2590225254203,199593034360.09503,22621.80907133512,437139257522.63495
2023-01-21,1674342119763,13.481877612763755,3942014079.777314,0.8637365658874615,447710734.24075234,1.32580887133782,88661474.14932325,0.0003979775098342767,978411.5754773364,0.4679430036741295,189523675.0617678,0.028601665055284015,33300714.810783383,0.28596574752732073,56533648.031478114,0.8111865801210301,156487110.81930608,1.1200079704828534,430336282.0894099,1664.7838706718228,200580362621.62958,23282.403316326596,449240912581.3991
2023-01-22,1674428465910,13.584137105169065,4001993037.5110993,1.0394454595175429,526537233.0714546,1.535094563066798,102872974.66618824,0.000378687510934962,921952.8408142835,0.5553219880394851,220038135.02041414,0.032063409859478094,36727145.60031694,0.28440566042793103,55624923.81767142,0.8290267847332903,159285660.94300553,1.0730777019649729,414405141.2000989,1657.002342884512,199864380886.2728,23030.598701476505,442622768792.86865
2023-01-23,1674514838490,13.513730886671343,3943904817.1306343,0.9985874437881423,517252333.6828238,1.513747769210962,101442747.94980572,0.0004084464315766868,1022367.9311446352,0.520705266939215,211128929.77390116,0.030961987962252538,35995306.58943258,0.27809997024308014,55051795.9544425,0.81564361737126,157500434.63740987,1.0297818774804814,398604069.2301425,1640.6982095568817,197683356149.33838,23066.963597958547,445001151530.3106
2023-01-24,1674601434704,13.365154128469573,3910880932.2170944,0.9838017461026297,511024341.9494445,1.4676292844116368,98435988.28330976,0.0003837875631903586,958638.7133915372,0.5030266128889778,204791886.7696253,0.03084573336613735,36029718.63064257,0.2878438306903483,57228964.75371509,0.8310378545246888,160148269.2510995,1.1171814319922948,433192740.3778642,1643.1955056436068,197723975625.8203,23137.6685846802,446004181598.3364
2023-01-25,1674687689069,13.551838676896491,3989670351.0479503,1.0006711673075006,521109144.3635671,1.520801236262651,102343197.86106192,0.0004119660071868379,1026731.0666106588,0.4902300102544234,199082373.63380843,0.031268785586033854,36676371.12816341,0.289166608260112,57482542.24599706,0.8044797169680956,155039006.70418814,1.074042967661981,415798643.0937266,1606.8640732002236,194376282011.70108,23399.023332793633,449651833000.7156
2023-01-26,1674774034067,13.563474470077608,3987363759.582263,0.9870458828663937,514778148.619969,1.5009947707200988,100883005.14627686,0.00041357910004933467,1043423.2597715143,0.49088266798913227,201098625.71754467,0.0316866197608979,37126186.500059806,0.3034751455542699,60364460.278611235,0.8157240828316396,157417764.73449326,1.0555269275270047,412511129.7714056,1621.1434632945275,195251148201.10666,23199.74831839161,447153373110.14404
2023-01-27,1674860518768,13.326751667810496,3915843409.7981415,0.9847021410664678,513320924.4882726,1.4979924373722475,100895481.19083792,0.00041133382714949386,1029114.1906197252,0.4768065333252138,195164130.91785637,0.029692268405840033,34957816.79117442,0.32486719272438247,64659463.54456018,0.8115275032601699,157576372.28147227,1.0344775572302893,406528578.7287631,1609.2177885076208,193918338078.03836,23284.28121653886,447919842845.204
2023-01-28,1674946887926,13.859276585608217,4050148146.170245,1.0018375854653843,521500671.90058696,1.5176648073053647,101795641.02527595,0.00040408108248479063,1018564.1471851631,0.4640192616850849,189496261.72025245,0.02939067047367972,34401254.73881868,0.3460758490917214,69492486.06763536,0.8242397778048788,159335096.32101965,1.0400972311989378,407625047.4347904,1603.1901812785165,193250506358.44345,23147.84429509763,446496209961.0465
2023-01-29,1675033325386,13.92086142753674,4075999575.959067,1.0736978273478353,576796564.4968299,1.591295093105188,107463570.5579369,0.0004057384311022581,1013427.8096568611,0.48972834495405143,200984532.01287267,0.02943593540351561,34547546.93116195,0.36161870750208547,72135831.13560718,0.8138918890400956,157399505.84365577,1.0429389104788063,411464234.2096344,1655.6183609983598,199840734243.29498,23907.560619537162,461704228933.33673
2023-01-30,1675119753116,13.92584967378437,4075994490.098147,1.0599841506905452,552454402.7351028,1.5916303034601136,107357386.43664743,0.0004006761265129678,988578.9736265519,0.47933894785973186,198646210.16958508,0.030187332003942087,35386696.05898624,0.34873143606435747,69541785.21354984,0.8069303842664537,156340581.92714018,1.0352195074269663,408041398.54998094,1645.8476977853966,198339307428.10373,23755.23140156847,458368002025.743
2023-01-31,1675191744459,13.425444982079814,3928487473.784826,0.9807931647512286,513129098.1037018,1.5320947322219687,102526230.83116724,0.0003599340915726278,910624.0979295135,0.4687413262894089,193409288.2748869,0.02786435436168268,32647364.707651053,0.3338552584541322,66629303.44611497,0.7608336388059033,148411692.74778566,0.971943515269538,384571467.2389805,1595.9033419054208,193505049207.3836,23189.694719925017,447533342714.1987
